STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TRANSPORT_MODE,Transport mode,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2007,,714575.8955,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2008,,6303352.001,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2009,,3714625.997,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2010,,2537193.909,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2011,,496319.9656,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2012,,649334.7769,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2013,,2704262.533,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2014,,3410735.579,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2015,,6070689.445,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2016,,7702903.272,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2017,,5302200.584,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2018,,5663227.555,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2019,,11316529.42,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2020,,4365314.45,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2021,,9570094.381,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2022,,21537794.31,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2023,,28034388.81,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,MKD,North Macedonia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2024,,553147.7941,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1995,,207488998.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1996,,151489398.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1997,,112464811.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1998,,99665229.69,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1999,,71011570.37,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2000,,86978874.52,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2001,,106606704.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2002,,195808675.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2003,,187915548.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2004,,96665352.52,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2005,,143091616.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2006,,117599229.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2007,,314931274.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2008,,302836133.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2009,,189707026.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2010,,173935719.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2011,,153873841.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2012,,111131425.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2013,,201396412.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2014,,271693474.5,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2015,,321920273.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2016,,262960302.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2017,,205287657.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,ROU,Romania,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2018,,155318482.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1995,,25474566.74,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1996,,20063239.99,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1997,,19699588.06,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1998,,42531043.62,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,1999,,34861015.36,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2001,,6056228.857,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2002,,8892641.62,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2003,,6935630.132,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2004,,6219961.438,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2005,,6178312.885,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2006,,4977516.657,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2007,,2396999.529,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2008,,2440690.297,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2009,,6172324.944,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2010,,13929001.66,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2011,,7100833.255,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2012,,3127306.662,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2013,,9191015.854,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2014,,11682374.06,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2015,,83081376.99,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2016,,73642731.98,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2017,,43279891.74,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2018,,62772956.13,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2019,,124343788,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2020,,140280710.9,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2021,,259100265.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2022,,203911137.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,SRB,Serbia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2023,,286927865.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,UZB,Uzbekistan,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2019,,68339.73324,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,UZB,Uzbekistan,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2020,,62372.53859,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,UZB,Uzbekistan,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,Q,Constant prices,2021,,68317.02566,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,1995,,555165968.8,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,1996,,650134416.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,1997,,862569151.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,1998,,636951601.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,1999,,656442186.7,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2000,,480248306.6,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2001,,356895154.4,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2002,,449271240.2,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2003,,660903536.3,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2004,,814142712.1,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2005,,1445447460,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2006,,1275358474,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2007,,1524245637,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2008,,1826681550,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2009,,1835177644,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2010,,3201238303,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2011,,4905741361,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2012,,5993622271,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2013,,5331056401,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2014,,4974302072,,,,,,0,Units,0,Zero,,
DATAFLOW,OECD.ITF:DSD_INFRINV@DF_INFRINV(1.0),Transport infrastructure investment and maintenance spending,I,AUS,Australia,A,Annual,INV,Investment spending,EUR,Euro,RAIL,Rail,V,Current prices,2015,,3616628150,,,,,,0,Units,0,Zero,,
